ID,SMILES,PriceMol,QED,Violation,tPSA,RotB,LogP,MW,HBD,HBA,MR,HvyAtm,Atoms,Rings,CAtm,HetAtm,AD_Distance,In_AD,pIC50_COX2_pred,pIC50_COX1_pred,IC50_COX2_pred_nM,IC50_COX1_pred_nM,SI_pred,QSAR_score
A65C4S,COc1ccc(Br)c(C2=N/C(=C\c3ccsc3)C(=O)S2)c1,260.08691,0.732,Lipinski,38.66,3,4.580300000000002,380.28800000000007,0,5,92.12500000000001,21,21,3,15,6,2.0347899017860036,True,6.723359884568537,5.345313266209388,189.07761495608318,4515.301282178023,23.880676108733372,8.101406502927686
A2C32S,COc1ccc(C2=N/C(=C\c3cccs3)C(=O)S2)c(Br)c1,327.67237,0.732,Lipinski,38.66,3,4.580300000000002,380.288,0,5,92.12500000000003,21,21,3,15,6,2.0347899017860036,True,6.723359884568537,5.345313266209388,189.07761495608318,4515.301282178023,23.880676108733372,8.101406502927686
A65C32S,COc1ccc(C2=N/C(=C\c3ccsc3)C(=O)S2)c(Br)c1,308.60636,0.732,Lipinski,38.66,3,4.580300000000002,380.288,0,5,92.12500000000003,21,21,3,15,6,2.0347899017860036,True,6.723359884568537,5.345313266209388,189.07761495608318,4515.301282178023,23.880676108733372,8.101406502927686
A14C18S,O=C1SC(CNC(=O)C(F)(F)F)=N/C1=C\c1cc2ccccc2o1,485.4855999999999,0.86,none,71.67,3,3.124100000000001,354.309,1,5,83.2887,24,24,3,15,9,1.6420496497247452,True,6.535433054102077,4.976405835686527,291.4519369303435,10558.30404967604,36.22657018813862,8.094460272517626
A104C20S,O=C1SC(c2cccs2)=N/C1=C\c1cccc(-c2ccccn2)c1,6151.521920000001,0.6342,Lipinski,42.32,3,4.8712000000000035,348.45200000000006,0,5,101.104,24,24,4,19,5,1.7925270242932614,True,6.604998636627129,5.1510359007404265,248.3140900562989,7062.591692818388,28.442170523698938,8.058961372513831
A104C19S,O=C1SC(c2ccsc2)=N/C1=C\c1cccc(-c2ccccn2)c1,6163.055600000001,0.6342,Lipinski,42.32,3,4.8712000000000035,348.45200000000006,0,5,101.104,24,24,4,19,5,1.7925270242932614,True,6.604998636627129,5.1510359007404265,248.3140900562989,7062.591692818388,28.442170523698938,8.058961372513831
A50C4S,COc1ccc(Br)c(C2=N/C(=C\C3CCCCC3)C(=O)S2)c1,282.53119,0.6974,Lipinski,38.66,3,4.941900000000003,380.3070000000002,0,4,94.48700000000002,22,22,3,17,5,2.0034982542954802,True,6.762563819654019,5.466184357476213,172.7572094816865,3418.3430346662344,19.78697760239409,8.058943281831827
A50C32S,COc1ccc(C2=N/C(=C\C3CCCCC3)C(=O)S2)c(Br)c1,331.05064,0.6974,Lipinski,38.66,3,4.941900000000004,380.30699999999996,0,4,94.48700000000002,22,22,3,17,5,2.0034982542954807,True,6.762563819654019,5.466184357476213,172.7572094816865,3418.3430346662344,19.78697760239409,8.058943281831827
A76C27S,COc1cc(/C=C2\N=C(c3ccccn3)SC2=O)ccc1O,158.77957999999995,0.8824,none,71.78,3,2.8569000000000018,312.3500000000001,1,6,86.00780000000002,22,22,3,16,6,1.880789442875287,True,6.589015970903959,5.140480440011667,257.6226416169046,7236.349930081342,28.088951672353744,8.037551501796251
A76C39S,COc1cc(/C=C2\N=C(c3cccnc3)SC2=O)ccc1O,136.6196,0.8824,none,71.78,3,2.8569000000000018,312.3500000000001,1,6,86.00780000000002,22,22,3,16,6,1.880789442875287,True,6.589015970903959,5.140480440011667,257.6226416169046,7236.349930081342,28.088951672353744,8.037551501796251
A76C21S,COc1cc(/C=C2\N=C(c3ccncc3)SC2=O)ccc1O,136.6196,0.8824,none,71.78,3,2.8569000000000018,312.3500000000001,1,6,86.00780000000002,22,22,3,16,6,1.880789442875287,True,6.589015970903959,5.140480440011667,257.6226416169046,7236.349930081342,28.088951672353744,8.037551501796251
