Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL27784;;;428.92;0;3.73;9;CC[C@@H](CO)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12;IC50;'=';280.0;nM;6.55;;;UO_0000065;15.28;0.30;2.82;8.13;1;CHEMBL924574;Inhibition of human COX2;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1147054;1;Scientific Literature;J Biol Chem;2007;;;;;0.28
CHEMBL464006;MORUSIN;;420.46;1;5.27;Morusin;CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3;IC50;'=';100000.0;nM;4.00;;;UO_0000065;9.51;0.18;-1.27;3.99;1;CHEMBL1775764;Inhibition of human recombinant COX-2 assessed as PGE2 production from arachidonic acid after 20 mins enzyme immunoassay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1773034;1;Scientific Literature;J Nat Prod;2011;;;;;100.0
CHEMBL300600;;;389.38;0;3.67;21j;NS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc3c(c2)OCO3)cc1;IC50;'=';4.0;nM;8.40;;;UO_0000065;21.57;0.42;4.73;10.68;0;CHEMBL762917;In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1129066;1;Scientific Literature;J Med Chem;1996;;;;;0.004
CHEMBL118;CELECOXIB;4.0;381.38;0;3.51;celecoxib;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';56.7;nM;7.25;;;UO_0000065;19.00;0.38;3.74;9.29;0;CHEMBL769645;Inhibitory concentration against Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134577;1;Scientific Literature;J Med Chem;2001;;;;;0.0567
CHEMBL329292;;;509.01;2;7.15;61;COc1ccc2c(c1)c(CC(=O)Nc1ccc(-c3ccccc3)cc1)c(C)n2C(=O)c1ccc(Cl)cc1;IC50;'=';500.0;nM;6.30;;;UO_0000065;12.38;0.23;-0.85;10.44;0;CHEMBL762913;In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (66 nM) using [14C]AA (50 uM) was determined;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1133457;1;Scientific Literature;J Med Chem;2000;;;;;0.5
CHEMBL322132;;;376.41;0;3.35;5b;CC1(C)OC(=O)C(Oc2cccc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1;IC50;'=';20.0;nM;7.70;;;UO_0000065;20.45;0.40;4.35;11.05;0;CHEMBL665721;In vitro inhibitory potency against human COX-2 in stably transfected chinese hamster ovary (CHO) cells;B;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1132677;1;Scientific Literature;Bioorg Med Chem Lett;1999;CHEMBL3308072;;;;0.02
CHEMBL441414;LOXOPROFEN TRANS ALCOHOL;-1.0;248.32;0;2.58;5a;C[C@H](C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1;IC50;'=';390.0;nM;6.41;;;UO_0000065;25.81;0.49;3.83;11.14;0;CHEMBL768962;Inhibitory activity against recombinant human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1147594;1;Scientific Literature;Bioorg Med Chem Lett;2004;;;;;0.39
CHEMBL296447;;;410.37;0;3.69;68;CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc3c(c2)OCO3)cc1;IC50;'=';280.0;nM;6.55;;;UO_0000065;15.97;0.32;2.86;9.31;0;CHEMBL655565;Inhibitory activity against human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;0.28
CHEMBL110876;;;386.42;0;4.33;74;Cc1ccsc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1;IC50;'=';1100.0;nM;5.96;;;UO_0000065;15.42;0.33;1.63;11.47;0;CHEMBL655565;Inhibitory activity against human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;1.1
CHEMBL345620;;;347.46;0;4.34;1e;CCc1ccc(-c2nc(C)oc2-c2ccc(S(C)(=O)=O)cc2)s1;IC50;'=';140.0;nM;6.85;;;UO_0000065;19.73;0.41;2.51;11.39;0;CHEMBL763088;In vitro inhibitory activity towards human recombinant Prostaglandin G/H synthase 2 enzyme;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1135096;1;Scientific Literature;Bioorg Med Chem Lett;2002;;;;;0.14
CHEMBL43616;;;445.26;0;4.72;35;CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Br)c2)cc1;IC50;'=';79.43;nM;7.10;;;UO_0000065;15.95;0.37;2.38;13.66;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;7.1
CHEMBL108281;;;286.35;0;4.80;3;CC(C)c1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL763084;In vitro inhibitory activity against Prostaglandin G/H synthase 2 (COX-2) in human;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1131913;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;100.0
CHEMBL356794;;;264.39;0;4.45;65;CCCC/C=C/CSc1ccccc1OC(C)=O;IC50;'=';11000.0;nM;4.96;;;UO_0000065;18.75;0.38;0.51;18.85;0;CHEMBL760085;Inhibitory concentration in DMSO with purified human Prostaglandin G/H synthase 2 (COX-2);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1131194;1;Scientific Literature;J Med Chem;1998;;;;;11.0
CHEMBL106445;;;279.34;0;4.33;16;Cc1cc2cc(-c3ccc(C(C)C(=O)O)cc3)ccc2[nH]1;IC50;'=';230.0;nM;6.64;;;UO_0000065;23.76;0.43;2.31;12.50;0;CHEMBL763084;In vitro inhibitory activity against Prostaglandin G/H synthase 2 (COX-2) in human;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1131913;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;0.23
CHEMBL144913;;;236.21;0;2.88;38;CSc1ccccc1OC(=O)C(F)(F)F;IC50;'=';260000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL760085;Inhibitory concentration in DMSO with purified human Prostaglandin G/H synthase 2 (COX-2);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1131194;1;Scientific Literature;J Med Chem;1998;;;;;260.0
CHEMBL1950013;;;322.36;0;3.29;68;CCc1ccc2[nH]c(C(=O)c3cc(C)ccn3)c(CC(=O)O)c2c1;IC50;'=';15.7;nM;7.80;;;UO_0000065;24.21;0.44;4.51;9.40;0;CHEMBL1955378;Inhibition of COX-2-mediated 6-keto-PGF1alpha production in IL-1beta-induced HUVEC preincubated for 20 mins prior A23187 stimulation measured after 15 mins by RIA;B;BAO_0000357;single protein format;Homo sapiens;;;HUVEC;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1949501;1;Scientific Literature;Eur J Med Chem;2012;CHEMBL3307501;;;;0.0157
CHEMBL1950010;;;324.34;0;2.74;65;COc1ccc2c(CC(=O)O)c(C(=O)c3cc(C)ccn3)[nH]c2c1;IC50;'=';1900.0;nM;5.72;;;UO_0000065;17.64;0.33;2.98;6.20;0;CHEMBL1955381;Inhibition of COX-2-mediated PGE2 production in LPS-induced human whole blood after 24 hrs by RIA;B;BAO_0000357;single protein format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1949501;1;Scientific Literature;Eur J Med Chem;2012;;;;;1.9
CHEMBL54326;;;373.42;0;4.56;203;Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1C;IC50;'=';5.012;nM;8.30;;;UO_0000065;22.23;0.44;3.74;13.80;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;8.3
CHEMBL18377;;;376.46;0;2.86;24;CC1(O)OC(=O)C(Sc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL769650;Inhibitory concentration was measured against Prostaglandin G/H synthase 2 in human whole blood;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1136665;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;10.0
CHEMBL323954;;;419.43;0;4.45;122;Cn1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c2ccccc21;IC50;'=';1096.48;nM;5.96;;;UO_0000065;14.21;0.28;1.51;10.48;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;5.96
CHEMBL54649;;;392.40;0;4.85;180;COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1F;IC50;'=';20.89;nM;7.68;;;UO_0000065;19.57;0.39;2.83;17.71;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;7.68
CHEMBL281978;;;436.24;0;4.51;237;NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2Cl)cc1;IC50;'=';56.23;nM;7.25;;;UO_0000065;16.62;0.37;2.74;9.30;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;7.25
CHEMBL88550;;;372.46;0;4.72;282;COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC3(CC3)C2)cc1F;IC50;'=';10.0;nM;8.00;;;UO_0000065;21.48;0.42;3.28;18.45;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;8.0
CHEMBL111057;;;367.39;0;4.45;8o;NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CCC2)cc1;IC50;'=';150.0;nM;6.82;;;UO_0000065;18.57;0.37;2.37;11.34;0;CHEMBL760088;In vitro inhibition of prostaglandin G/H synthase 2 (COX-2).;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1128591;1;Scientific Literature;J Med Chem;1995;;;;;0.15
CHEMBL435381;CIMICOXIB;2.0;381.82;0;2.99;51f;COc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1F;IC50;'=';5.0;nM;8.30;;;UO_0000065;21.74;0.45;5.31;9.52;0;CHEMBL762914;In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells;B;BAO_0000219;cell-based format;;;;143982;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;;;;;0.005
CHEMBL115979;;;398.27;0;3.50;51i;COc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl;IC50;'=';5.0;nM;8.30;;;UO_0000065;20.84;0.45;4.80;9.52;0;CHEMBL762914;In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells;B;BAO_0000219;cell-based format;;;;143982;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;;;;;0.005
CHEMBL144806;;;238.35;0;3.89;44;CCCCCSc1ccccc1OC(C)=O;IC50;'=';5000.0;nM;5.30;;;UO_0000065;22.24;0.45;1.41;20.16;0;CHEMBL760085;Inhibitory concentration in DMSO with purified human Prostaglandin G/H synthase 2 (COX-2);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1131194;1;Scientific Literature;J Med Chem;1998;;;;;5.0
CHEMBL144533;;;331.28;0;4.66;56;CC(=O)Oc1ccccc1SCCCCCCBr;IC50;'=';12000.0;nM;4.92;;;UO_0000065;14.85;0.37;0.26;18.71;0;CHEMBL760085;Inhibitory concentration in DMSO with purified human Prostaglandin G/H synthase 2 (COX-2);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1131194;1;Scientific Literature;J Med Chem;1998;;;;;12.0
CHEMBL30200;;;399.37;0;3.61;29;CNS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL763093;In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130002;1;Scientific Literature;J Med Chem;1997;;;;;100.0
CHEMBL108975;;;367.30;1;5.49;138;CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3Cl)CCC2)cc1;IC50;'=';52.48;nM;7.28;;;UO_0000065;19.82;0.43;1.79;21.32;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;7.28
CHEMBL302771;;;333.34;0;2.64;3;CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(F)cc2)cc1;IC50;'=';510.5;nM;6.29;;;UO_0000065;18.88;0.37;3.65;9.08;1;CHEMBL873458;Binding affinity towards Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1136323;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;3.292
CHEMBL28155;;;529.09;2;8.23;3q;COc1ccc2c(c1)c(Cc1nc(-c3csc4ccccc34)cs1)c(C)n2C(=O)c1ccc(Cl)cc1;IC50;'=';1.0;nM;9.00;;;UO_0000065;17.01;0.34;0.77;20.40;0;CHEMBL769647;Inhibitory concentration against human recombinant Prostaglandin G/H synthase 2 cloned and expressed in baculovirus (Sf9);B;BAO_0000219;cell-based format;;;;Sf9;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134068;1;Scientific Literature;Bioorg Med Chem Lett;2001;CHEMBL3308860;;;;1.0
CHEMBL347842;;;467.93;0;4.20;13;CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2Oc2ccc(Cl)cn2)cc1;IC50;'=';260.0;nM;6.58;;;UO_0000065;14.07;0.28;2.39;7.22;0;CHEMBL763938;In vitro inhibitory activity against prostaglandin G/H synthase 2 stably transfected in Chinese hamster ovary (CHO) cells;B;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1136575;1;Scientific Literature;Bioorg Med Chem Lett;2003;CHEMBL3308072;;;;0.26
CHEMBL154480;;;426.51;0;4.17;21 (Racemic);CC1(C)CC1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O;IC50;'=';30.0;nM;7.52;;;UO_0000065;17.64;0.34;3.35;10.90;0;CHEMBL763938;In vitro inhibitory activity against prostaglandin G/H synthase 2 stably transfected in Chinese hamster ovary (CHO) cells;B;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1136575;1;Scientific Literature;Bioorg Med Chem Lett;2003;CHEMBL3308072;;;;0.03
CHEMBL110448;;;313.38;0;2.65;60;Cc1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2cccnc2)n1;IC50;'=';79000.0;nM;4.10;;;UO_0000065;13.09;0.25;1.45;6.33;0;CHEMBL655565;Inhibitory activity against human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1133620;1;Scientific Literature;J Med Chem;2000;;;;;79.0
CHEMBL347842;;;467.93;0;4.20;13;CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2Oc2ccc(Cl)cn2)cc1;IC50;'=';900.0;nM;6.05;;;UO_0000065;12.92;0.26;1.85;6.63;0;CHEMBL762902;In vitro inhibitory activity against prostaglandin G/H synthase 2 stably transfected in Human whole blood (HWB) cell;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1136575;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;0.9
CHEMBL42223;;;430.84;0;4.62;62;COc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl;IC50;'=';251.19;nM;6.60;;;UO_0000065;15.32;0.32;1.98;10.79;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;6.6
CHEMBL122;ROFECOXIB;4.0;314.36;0;2.56;3;CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1;IC50;'=';210.0;nM;6.68;;;UO_0000065;;;;;0;CHEMBL766726;Inhibition of PGE-2 generation in LPS-stimulated human monocytes (Prostaglandin G/H synthase 2 cell assay);F;BAO_0000219;cell-based format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1136052;1;Scientific Literature;J Med Chem;2002;;;;;0.21
CHEMBL1939436;;;358.30;0;2.16;4;O=C(O)/C=C/c1ccc2c(c1)O[C@@H](C(=O)O)[C@@H](c1cc(O)cc(O)c1)O2;IC50;'=';25600.0;nM;4.59;;;UO_0000065;12.82;0.24;2.43;3.44;0;CHEMBL1943091;Inhibition of COX2 assessed as inhibition of PGE2 production using arachidonic acid as substrate after 10 mins by ELISA;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1938240;1;Scientific Literature;Bioorg Med Chem Lett;2012;;;;;25.6
CHEMBL332251;;;347.83;0;3.15;51c;Cc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';3.0;nM;8.52;;;UO_0000065;24.50;0.51;5.37;10.93;0;CHEMBL762914;In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells;B;BAO_0000219;cell-based format;;;;143982;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;;;;;0.003
CHEMBL111321;;;368.29;0;4.74;8g;NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CCC2)cc1;IC50;'=';2.0;nM;8.70;;;UO_0000065;23.62;0.52;3.96;14.46;0;CHEMBL760088;In vitro inhibition of prostaglandin G/H synthase 2 (COX-2).;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1128591;1;Scientific Literature;J Med Chem;1995;;;;;0.002
CHEMBL2160142;;;390.30;0;4.77;5k;O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccccc2)=N1;IC50;'=';2700.0;nM;5.57;;;UO_0000065;14.27;0.30;0.80;12.37;0;CHEMBL2162988;Inhibition of COX-2 by chemiluminescent assay;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL2157901;1;Scientific Literature;Bioorg Med Chem;2012;;;;;2.7
CHEMBL46576;;;376.87;0;3.74;94;COCc1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)cc2)n1;IC50;'=';3715.35;nM;5.43;;;UO_0000065;14.41;0.30;1.69;8.87;1;CHEMBL763870;Inhibition of human Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1134614;1;Scientific Literature;J Med Chem;2001;;;;;5.43
CHEMBL6;INDOMETHACIN;4.0;357.79;0;3.93;1 Indomethacin;COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;IC50;'=';9.0;nM;8.05;;;UO_0000065;22.49;0.44;4.12;11.74;1;CHEMBL762914;In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells;B;BAO_0000219;cell-based format;;;;143982;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;;;;;0.009
CHEMBL339258;;;424.40;0;4.83;26;Cc1cc(=O)c(Oc2ccc(C(F)(F)F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1;IC50;'=';2450.0;nM;5.61;;;UO_0000065;13.22;0.26;0.78;7.63;0;CHEMBL766724;Inhibition concentration against cyclooxygenase-2 (COX-2) in human whole blood;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1149180;1;Scientific Literature;J Med Chem;2004;;;;;2.45
CHEMBL416250;;;429.85;0;4.66;49;CNc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl;IC50;'=';660.0;nM;6.18;;;UO_0000065;14.38;0.30;1.52;9.66;0;CHEMBL762906;Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1130039;1;Scientific Literature;J Med Chem;1997;;;;;0.66
CHEMBL1147;HYDROXYLATED DERIVATIVE;;330.37;0;2.15;3;NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1;IC50;'=';180.0;nM;6.75;;;UO_0000065;20.42;0.40;4.59;6.34;0;CHEMBL762907;In Vitro activity of compound against human recombinant Prostaglandin G/H synthase 2;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1132956;1;Scientific Literature;J Med Chem;2000;;;;;0.18
CHEMBL115410;;;378.91;0;4.32;10n;CSc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1;IC50;'=';11.0;nM;7.96;;;UO_0000065;21.00;0.45;3.64;15.32;0;CHEMBL762914;In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells;B;BAO_0000219;cell-based format;;;;143982;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;;;;;0.011
CHEMBL280496;;;409.51;1;5.69;9;CS(=O)(=O)c1ccc(-c2nc(-c3ccccc3)sc2-c2ccc(F)cc2)cc1;IC50;'=';540.0;nM;6.27;;;UO_0000065;15.31;0.31;0.58;13.33;0;CHEMBL665714;Inhibition of human cyclooxygenase-2 (hCOX-2) enzyme.;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL230;Prostaglandin G/H synthase 2;Homo sapiens;SINGLE PROTEIN;CHEMBL1132704;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;0.54
