Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL158509;;;353.85;0;4.44;6c;Cc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)s2)o1;IC50;'=';93000.0;nM;4.03;;;UO_0000065;11.39;0.25;-0.41;6.70;0;CHEMBL768384;In vitro inhibitory activity towards human platelet recombinant Prostaglandin G/H synthase 1;B;BAO_0000019;assay format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1135096;1;Scientific Literature;Bioorg Med Chem Lett;2002;;;;;93.0
CHEMBL287919;;;369.41;0;3.62;L-745337;CS(=O)(=O)Nc1cc2c(cc1Sc1ccc(F)cc1F)C(=O)CC2;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL769636;In vitro inhibition of prostaglandin G/H synthase 1.;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1128591;1;Scientific Literature;J Med Chem;1995;;;;;10.0
CHEMBL278505;;;427.86;0;3.87;19;CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)c(F)c2)c(=O)c2ccc(Cl)cc12;IC50;'=';1360.0;nM;5.87;;;UO_0000065;13.71;0.29;2.00;7.68;0;CHEMBL767744;Concentration that caused a 50% decrease in the maximal inhibition of Prostaglandin G/H synthase 1 activity as measured by PGE-2 production.;B;BAO_0000357;single protein format;Cercopithecidae;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130988;1;Scientific Literature;Bioorg Med Chem Lett;1998;;;;;1.36
CHEMBL275376;;;393.41;0;3.22;15;CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)c(F)c2)c(=O)c2ccccc12;IC50;'=';570.0;nM;6.24;;;UO_0000065;15.87;0.32;3.02;8.18;0;CHEMBL767750;Concentration that caused a 50% decrease in the maximal inhibition of Prostaglandin G/H synthase 1 activity as measured by PGE-2 production.;B;BAO_0000357;single protein format;Cercopithecidae;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130988;1;Scientific Literature;Bioorg Med Chem Lett;1998;;;;;0.57
CHEMBL158148;;;440.54;0;4.70;3i;CS(=O)(=O)c1ccc(-c2cnn(CC3CCCCC3)c(=O)c2-c2ccc(F)cc2)cc1;IC50;'=';1000.0;nM;6.00;;;UO_0000065;13.62;0.26;1.30;8.69;0;CHEMBL766826;In vitro inhibitory activity against sensitive U-937 microsomal prostaglandin G/H synthase 1;B;BAO_0000019;assay format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1136575;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;1.0
CHEMBL328906;;;425.46;0;4.12;10;Cc1ccc2c(c1)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2;IC50;'=';790.0;nM;6.10;;;UO_0000065;14.34;0.30;1.98;7.83;0;CHEMBL765857;Inhibition of Prostaglandin G/H synthase 1 (COX-1);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1151064;1;Scientific Literature;Bioorg Med Chem Lett;1996;;;;;0.79
CHEMBL43461;;;370.48;0;2.90;14;CCc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1;IC50;'=';6300.0;nM;5.20;;;UO_0000065;14.04;0.31;2.30;6.09;0;CHEMBL772923;Inhibition of Prostaglandin G/H synthase 1 activity in U937 microsomal assay;B;BAO_0000251;microsome format;Homo sapiens;;;;Microsome;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1132512;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;6.3
CHEMBL357315;;;384.50;1;5.22;7b;CS(=O)(=O)c1ccc(-c2cc3c(cc2C=C2CCCCCC2)OCO3)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL766823;Compound was tested for the inhibition of recombinant human Prostaglandin G/H synthase 1 (COX-1);B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145927;1;Scientific Literature;J Med Chem;2003;;;;;100.0
CHEMBL110824;;;428.29;0;3.92;3n;CC1(C)OC(=O)C(Oc2ncc(Cl)cc2Cl)=C1c1ccc(S(C)(=O)=O)cc1;IC50;'=';300.0;nM;6.52;;;UO_0000065;15.23;0.33;2.60;7.90;0;CHEMBL665706;Inhibition of COX-1 in U-937 (human lymphoma) cell microsomes.;B;BAO_0000251;microsome format;;;;U-937;Microsome;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1131878;1;Scientific Literature;Bioorg Med Chem Lett;1999;CHEMBL3308006;;;;0.3
CHEMBL1275942;;;248.32;0;2.58;18;CC(C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1;IC50;'=';1300.0;nM;5.89;;;UO_0000065;23.70;0.45;3.31;10.23;0;CHEMBL1285409;Inhibition of COX1 in human whole blood assessed as TXB2 biosynthesis after 24 hrs by EIA;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1275375;1;Scientific Literature;J Med Chem;2010;;;;;1.3
CHEMBL118936;;;344.37;0;2.89;37;CS(=O)(=O)c1ccc(-c2cnc(C=O)n2-c2ccc(F)cc2)cc1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768746;In vitro inhibitory activity against human Prostaglandin G/H synthase 1 (COX-1) in U-937 cells;B;BAO_0000219;cell-based format;;;;U-937;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;CHEMBL3308006;;;;10.0
CHEMBL324472;;;416.81;0;4.49;10k;CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OC(F)(F)F)cc2)cc1;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768746;In vitro inhibitory activity against human Prostaglandin G/H synthase 1 (COX-1) in U-937 cells;B;BAO_0000219;cell-based format;;;;U-937;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145864;1;Scientific Literature;J Med Chem;2003;CHEMBL3308006;;;;10.0
CHEMBL3410342;;;433.53;0;3.87;34;COc1ccccc1C1C2CCc3ccccc3C2=NN1c1ccc(S(N)(=O)=O)cc1;IC50;'=';96240.0;nM;4.02;;;UO_0000065;9.26;0.18;0.15;4.73;0;CHEMBL3413346;Inhibition of human recombinant COX1 by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3407356;1;Scientific Literature;Bioorg Med Chem Lett;2015;;;;;96.24
CHEMBL3410345;;;421.50;0;4.00;37;NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2cccc(F)c2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3413346;Inhibition of human recombinant COX1 by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3407356;1;Scientific Literature;Bioorg Med Chem Lett;2015;;;;;100.0
CHEMBL3410351;;;419.51;0;3.57;43;NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2cccc(O)c2)cc1;IC50;'=';86230.0;nM;4.06;;;UO_0000065;9.69;0.19;0.49;4.23;0;CHEMBL3413346;Inhibition of human recombinant COX1 by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3407356;1;Scientific Literature;Bioorg Med Chem Lett;2015;;;;;86.23
CHEMBL3410352;;;471.50;0;4.88;44;NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccc(C(F)(F)F)cc2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3413346;Inhibition of human recombinant COX1 by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3407356;1;Scientific Literature;Bioorg Med Chem Lett;2015;;;;;100.0
CHEMBL3410360;;;439.92;0;3.96;52;NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccc(Cl)cc2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL3413346;Inhibition of human recombinant COX1 by ELISA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3407356;1;Scientific Literature;Bioorg Med Chem Lett;2015;;;;;100.0
CHEMBL2334131;;;451.61;1;6.04;2e;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N(CC(C)C)CC(C)C)cc1;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL2340598;Inhibition of COX-1 (unknown origin) by chemiluminescence assay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2331353;1;Scientific Literature;Eur J Med Chem;2013;;;;;50.0
CHEMBL2333749;;;379.46;0;4.17;1m;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NC2CC2)cc1;IC50;'>';50000.0;nM;;;;UO_0000065;;;;;0;CHEMBL2340598;Inhibition of COX-1 (unknown origin) by chemiluminescence assay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2331353;1;Scientific Literature;Eur J Med Chem;2013;;;;;50.0
CHEMBL270671;;;303.39;0;2.15;11;CN(C)c1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1;IC50;'=';195740.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL932254;Inhibition of COX1 in human whole blood assessed as effect on A-23187-stimulated TxB2 production;B;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1141614;1;Scientific Literature;Bioorg Med Chem;2008;;;;;195.74
CHEMBL4100043;;;489.18;0;4.30;1d;O=C(COc1ccc(Cl)cc1Cl)N/N=C1/SCC(=O)N1c1ccc(Br)cc1;IC50;'=';134780.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL4004014;Inhibition of COX1 (unknown origin);B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4002614;1;Scientific Literature;Bioorg Med Chem Lett;2017;;;;;134.78
CHEMBL400080;;;363.46;0;2.88;5d;COc1ccc(N2C(=O)CSC2c2ccc(S(C)(=O)=O)cc2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL941993;Inhibition of COX1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1139828;1;Scientific Literature;Bioorg Med Chem Lett;2007;;;;;100.0
CHEMBL2347674;;;390.49;0;2.94;13a;CCS(=O)(=O)c1nc(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1;IC50;'=';360.0;nM;6.44;;;UO_0000065;16.50;0.34;3.50;6.65;0;CHEMBL2353245;Inhibition of COX1 in human blood assessed as PGE2 level incubated for 15 mins prior to LPS-challenge measured after 24 hrs by enzyme immunoassay;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346538;1;Scientific Literature;Bioorg Med Chem;2013;;;;;0.36
CHEMBL1290433;;;433.79;0;3.45;6a;NS(=O)(=O)c1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1;IC50;'=';91400.0;nM;4.04;;;UO_0000065;9.31;0.20;0.59;3.79;0;CHEMBL1671272;Inhibition of human COX1;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1667779;1;Scientific Literature;Bioorg Med Chem Lett;2011;;;;;91.4
CHEMBL1669027;;;432.80;0;4.20;6b;CS(=O)(=O)c1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1;IC50;'=';3870.0;nM;5.41;;;UO_0000065;12.51;0.26;1.21;6.71;0;CHEMBL1671272;Inhibition of human COX1;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1667779;1;Scientific Literature;Bioorg Med Chem Lett;2011;;;;;3.87
CHEMBL1669031;;;398.72;0;4.50;6g;O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(C(=O)O)cc3)c2OC1C(F)(F)F;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL1671272;Inhibition of human COX1;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1667779;1;Scientific Literature;Bioorg Med Chem Lett;2011;;;;;100.0
CHEMBL1669032;;;372.70;0;4.94;6i;O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(F)cc3)c2OC1C(F)(F)F;IC50;'=';740.0;nM;6.13;;;UO_0000065;16.45;0.33;1.19;13.18;0;CHEMBL1671272;Inhibition of human COX1;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1667779;1;Scientific Literature;Bioorg Med Chem Lett;2011;;;;;0.74
CHEMBL1669034;;;368.74;1;5.11;6k;Cc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1;IC50;'=';4340.0;nM;5.36;;;UO_0000065;14.54;0.29;0.25;11.52;0;CHEMBL1671272;Inhibition of human COX1;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1667779;1;Scientific Literature;Bioorg Med Chem Lett;2011;;;;;4.34
CHEMBL4570476;;;340.42;1;5.62;4q;CCc1ccc(C(=O)/C=C/C2=Cc3c(ccc4ccccc34)OC2)cc1;IC50;'=';8890.0;nM;5.05;;;UO_0000065;;;;;0;CHEMBL4390102;Inhibition of COX1 (unknown origin);A;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4387748;1;Scientific Literature;Bioorg Med Chem Lett;2019;;;;;8.89
CHEMBL18867;;;386.47;0;3.39;12;CC(C)c1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(O)OC2=O)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768833;Inhibitory concentration was measured against Prostaglandin G/H synthase 1 in human whole blood;B;BAO_0000221;tissue-based format;;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1136665;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;100.0
CHEMBL289731;;;368.51;0;3.36;11;CCc1csc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)n1;IC50;'~';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL772926;Inhibition of purified recombinant human Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1132512;1;Scientific Literature;Bioorg Med Chem Lett;1999;;;;;100.0
CHEMBL290192;;;332.36;0;3.10;10a;Cc1nc(-c2ccc(F)cc2)c(-c2ccc(S(N)(=O)=O)cc2)o1;IC50;'=';5000.0;nM;5.30;;;UO_0000065;15.95;0.31;2.20;6.15;0;CHEMBL768752;Inhibition of human purified Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1135906;1;Scientific Literature;J Med Chem;2002;;;;;5.0
CHEMBL23808;;;364.82;0;4.16;9;CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)C(=O)CC2)cc1;IC50;'=';300.0;nM;6.52;;;UO_0000065;17.88;0.37;2.36;12.74;0;CHEMBL769638;In vitro potency against human Prostaglandin G/H synthase 1 in U937 microsomes. ;B;BAO_0000251;microsome format;;;;;Microsome;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1132626;1;Scientific Literature;J Med Chem;1999;;;;;0.3
CHEMBL139;DICLOFENAC;4.0;296.15;0;4.36;Diclofenac;O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl;IC50;'=';12.0;nM;7.92;;;UO_0000065;26.75;0.57;3.56;16.06;1;CHEMBL1027432;Inhibition of cyclooxygenase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1140147;1;Scientific Literature;J Med Chem;2008;;;;;12.0
CHEMBL299567;;;372.87;1;5.09;16e;COc1ccc(-c2ccccc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768749;In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 1.;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1129066;1;Scientific Literature;J Med Chem;1996;;;;;100.0
CHEMBL52760;;;396.82;1;5.49;20b;CS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc(F)c(Cl)c2)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768749;In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 1.;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1129066;1;Scientific Literature;J Med Chem;1996;;;;;100.0
CHEMBL300600;;;389.38;0;3.67;21j;NS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc3c(c2)OCO3)cc1;IC50;'=';1700.0;nM;5.77;;;UO_0000065;14.82;0.29;2.10;7.34;0;CHEMBL768749;In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 1.;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1129066;1;Scientific Literature;J Med Chem;1996;;;;;1.7
CHEMBL299806;;;421.90;1;5.42;20o;CN(C)c1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768749;In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 1.;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1129066;1;Scientific Literature;J Med Chem;1996;;;;;100.0
CHEMBL1814710;;;347.18;0;3.55;15;CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(Br)c1.[Na+];IC50;'=';49000.0;nM;4.31;;;UO_0000065;13.25;0.31;0.76;7.93;0;CHEMBL1816060;Inhibition of human whole blood COX-1 assessed as production of TXB2 after 24 hrs by EIA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1811892;1;Scientific Literature;Bioorg Med Chem;2011;;;;;49.0
CHEMBL1814727;;;362.40;0;3.95;32;CC(C(=O)[O-])c1ccc(C[C@H]2CCC[C@@H]2O)cc1-c1ccc(O)cc1.[Na+];IC50;'=';650000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL1816060;Inhibition of human whole blood COX-1 assessed as production of TXB2 after 24 hrs by EIA;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1811892;1;Scientific Literature;Bioorg Med Chem;2011;;;;;650.0
CHEMBL214710;;;307.33;0;2.46;4;COc1cc(/N=N/c2ccc(S(N)(=O)=O)cc2)ccc1O;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL866165;Inhibition of COX1 assessed as TBX2 production in human whole blood;F;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1149501;1;Scientific Literature;Bioorg Med Chem Lett;2006;;;;;100.0
CHEMBL215872;;;311.75;0;3.11;10;NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(Cl)c2)cc1;IC50;'=';33320.0;nM;4.48;;;UO_0000065;;;;;0;CHEMBL866165;Inhibition of COX1 assessed as TBX2 production in human whole blood;F;BAO_0000221;tissue-based format;Homo sapiens;CHEMBL3638178;Blood;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1149501;1;Scientific Literature;Bioorg Med Chem Lett;2006;;;;;33.32
CHEMBL278231;;;390.43;0;3.45;5;CCOC1(C)OC(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1;IC50;'=';10000.0;nM;5.00;;;UO_0000065;12.81;0.25;1.55;7.18;0;CHEMBL768834;Inhibitory concentration was measured against Prostaglandin G/H synthase 1 in the sensitive U937 microsome assay;B;BAO_0000251;microsome format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1136665;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;10.0
CHEMBL19056;;;350.42;0;2.33;22;CC1(O)OC(=O)C(c2ccsc2)=C1c1ccc(S(C)(=O)=O)cc1;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768834;Inhibitory concentration was measured against Prostaglandin G/H synthase 1 in the sensitive U937 microsome assay;B;BAO_0000251;microsome format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1136665;1;Scientific Literature;Bioorg Med Chem Lett;2003;;;;;100.0
CHEMBL1288533;;;313.06;0;3.78;5a;O=C(O)C1=Cc2c(ccc(Cl)c2Cl)OC1C(F)(F)F;IC50;'=';1510.0;nM;5.82;;;UO_0000065;18.59;0.42;2.04;12.51;0;CHEMBL1291682;Inhibition of human COX-1;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1287761;1;Scientific Literature;Bioorg Med Chem Lett;2010;;;;;1.51
CHEMBL1288592;;;347.50;0;4.44;5g;O=C(O)C1=Cc2c(cc(Cl)c(Cl)c2Cl)OC1C(F)(F)F;IC50;'=';880.0;nM;6.06;;;UO_0000065;17.43;0.41;1.62;13.01;0;CHEMBL1291682;Inhibition of human COX-1;B;BAO_0000357;single protein format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1287761;1;Scientific Literature;Bioorg Med Chem Lett;2010;;;;;0.88
CHEMBL147189;;;315.39;0;2.74;16;CCc1ccc(/C=C/S(N)(=O)=O)cc1C(=O)c1ccccc1;IC50;'=';200.0;nM;6.70;;;UO_0000065;;;;;0;CHEMBL664781;In vitro inhibition of cyclooxygenase-1 by inhibition of TXB2 generation with 1 uM arachidonic acid in human platelets;F;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1136059;1;Scientific Literature;Bioorg Med Chem Lett;2002;;;;;0.2
CHEMBL6;INDOMETHACIN;4.0;357.79;0;3.93;Indomethacin;COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;IC50;'=';18.0;nM;7.75;;;UO_0000065;21.65;0.42;3.81;11.30;1;CHEMBL767824;Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 1 in chinese hamster ovary (CHO) cells;B;BAO_0000219;cell-based format;;;;CHO;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1129864;1;Scientific Literature;Bioorg Med Chem Lett;1997;CHEMBL3308072;;;;0.018
CHEMBL100422;;;362.45;0;4.63;8;COc1ccc(-c2cscc2-c2ccc(S(C)(=O)=O)cc2)cc1F;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL763482;Inhibitory activity against human recombinant Prostaglandin G/H synthase 1;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1128095;1;Scientific Literature;Bioorg Med Chem Lett;1995;;;;;100.0
CHEMBL52889;;;404.43;0;4.72;20h;COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1OC;IC50;'>';100000.0;nM;;;;UO_0000065;;;;;0;CHEMBL768749;In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 1.;B;BAO_0000357;single protein format;;;;;;;;;CHEMBL221;Prostaglandin G/H synthase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1129066;1;Scientific Literature;J Med Chem;1996;;;;;100.0
