ChEMBL_ID;SMILES;IC50_COX1_median;IC50_COX2_median;IC50_COX1_mean;IC50_COX2_mean
CHEMBL155675;COc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCCCC3)cc1;;1560.0;;1560.0
CHEMBL155781;CS(=O)(=O)c1ccc(-c2cnn(CCC3CC3)c(=O)c2-c2ccc(F)cc2)cc1;;200.0;;200.0
CHEMBL155887;COc1ccc(-c2nn(-c3ccccc3)c3c2CCCCC3)cc1;10000.0;1240.0;10000.0;1240.0
CHEMBL155898;CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2OCC2CC2)cc1;;3.0;;3.0
CHEMBL155927;CS(=O)(=O)c1ccc(-c2sc3nc(C(F)(F)F)nn3c2-c2cccc(F)c2)cc1;8500.0;6441254.26;8500.0;6441254.26
CHEMBL155980;CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2cc(F)cc(F)c2)cc1;;39716451.735;;39716451.735
CHEMBL155994;CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2-c2ccccc2)cc1;;30.0;;30.0
CHEMBL156256;Clc1ccc(-c2nn(-c3ccccc3)c3c2CCCC3)cc1;10000.0;620.0;10000.0;620.0
CHEMBL1562610;Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.O.[Na+];;5.64;;5.64
CHEMBL156399;CCc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2n1;2400.0;7567813.74;2400.0;7567813.74
CHEMBL156401;C[C@@H]1C[C@H]1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O;;60.0;;60.0
CHEMBL156482;CS(=O)(=O)c1ccc(-c2sc3nc(C(F)(F)F)nn3c2-c2ccccc2)cc1;1100.0;3.0;1100.0;1006652.5733333334
CHEMBL156493;CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2ccc(F)cc2)cc1;15000.0;18153920.74;15000.0;18153920.74
CHEMBL157016;CS(=O)(=O)c1ccc(-c2cnn(CC3CC3)c(=O)c2-c2ccc(F)cc2)cc1;;200.0;;200.0
CHEMBL157129;COc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCC(O)C3)cc1;;460.0;;460.0
CHEMBL157358;CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)sc3nc(C(F)(F)F)nn23)cc1;9000.0;;9000.0;
CHEMBL157616;Clc1ccc(-c2nn(-c3ccccc3)c3c2CCC3)cc1;10000.0;2590.0;10000.0;2590.0
CHEMBL157623;CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)sc3nncn23)cc1;2100.0;114543497.64;2100.0;114543497.64
CHEMBL157629;Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)cnn(Cc3ccccc3)c2=O)cc1;;20.0;;20.0
CHEMBL15770;CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1;;8800.0;;8800.0
CHEMBL157714;C=Cc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2n1;9600.0;3012800.93;9600.0;3012800.93
CHEMBL157720;CS(=O)(=O)c1ccc(-c2cnn(Cc3nccs3)c(=O)c2-c2ccc(F)cc2)cc1;;600.0;;600.0
CHEMBL157730;CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2Oc2ccc(F)cc2)cc1;;20.0;;20.0
CHEMBL15781;CC(C)(C)c1cc(/C=C2\OC(N=C(N)N)=NC2=O)cc(C(C)(C)C)c1O;4400.0;5100.0;4400.0;5100.0
CHEMBL1578132;CC(=O)c1ccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1;;1340.0;;1340.0
CHEMBL157820;CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2cccc(F)c2)cc1;;10938819.12;;10938819.12
CHEMBL157886;Cc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCCCC3)cc1;;640.0;;640.0
CHEMBL15791;CONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1;;1700.0;;1700.0
CHEMBL157950;Cc1ccc(NNC(=O)c2ccccc2)cc1;;330.0;;330.0
CHEMBL158148;CS(=O)(=O)c1ccc(-c2cnn(CC3CCCCC3)c(=O)c2-c2ccc(F)cc2)cc1;;40.0;;40.0
CHEMBL158236;Cc1ccccc1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)c1=O;;350.0;;350.0
CHEMBL158310;CC(C)=CCn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O;;100.0;;100.0
CHEMBL158316;CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2ccccc2)cc1;43000.0;5000005.0;43000.0;5000005.0
CHEMBL158493;Cc1nc(-c2ccc(Cl)s2)c(-c2ccc(S(C)(=O)=O)cc2)o1;;30.0;;30.0
CHEMBL158509;Cc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)s2)o1;;1200.0;;1200.0
CHEMBL15904;CN1C(NC(=N)N)=NC(=O)/C1=C/c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1;1500.0;81000.0;1500.0;81000.0
CHEMBL159303;Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1;10700.0;69700.0;10700.0;69700.0
CHEMBL15945;CC(C)(C)c1cc(/C=C2\NC(=S)NC2=O)cc(C(C)(C)C)c1O;990.0;260.0;990.0;260.0
CHEMBL16048;CC(C)(C)c1cc(/C=C2\SC(NC#N)=NC2=O)cc(C(C)(C)C)c1O;;55000.0;;55000.0
CHEMBL16127;C=CCONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1;;2700.0;;2700.0
CHEMBL161377;CCS(=O)(=O)c1ccc(-c2oc(C)nc2-c2ccc(F)cc2)cc1;;38000.0;;38000.0
CHEMBL161590;CCc1nc(C2CCCCC2)c(-c2ccc(S(C)(=O)=O)cc2)o1;;270.0;;270.0
CHEMBL161677;Cc1nc(C2CCCCC2)c(-c2ccc(S(C)(=O)=O)cc2)o1;;70.0;;70.0
CHEMBL16171;COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12;;46000.0;;46000.0
CHEMBL161728;Cc1nc(C2CCCCCC2)c(-c2ccc(S(C)(=O)=O)cc2)o1;;280.0;;280.0
CHEMBL161793;CNS(=O)(=O)c1ccc(-c2oc(C)nc2C2CCCCC2)cc1;;3100.0;;3100.0
CHEMBL1618254;COc1ccc2cc([C@@H](C)C(=O)O)ccc2c1;61.0;900.0;61.0;900.0
CHEMBL1622194;COc1ccc(Nc2nc(-c3ccc(OC)cc3)cs2)cc1;;1370.0;;1370.0
CHEMBL16251;CC(C)c1cc(/C=C2\SC(N=C(N)N)=NC2=O)cc(C(C)C)c1O;2700.0;1800.0;2700.0;1800.0
CHEMBL16272;CCONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1;;3200.0;;3200.0
CHEMBL1629743;CS(=O)(=O)c1ccc(C2=NN(C(N)=S)C(c3ccc(Cl)cc3)C2)cc1;;9350.0;;9350.0
CHEMBL1630223;O=C(O)C1=Cc2c(ccc(Cl)c2Oc2ccccc2)OC1C(F)(F)F;39800.0;530.0;39800.0;530.0
CHEMBL1630224;CC(C)c1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;;300.0;;300.0
CHEMBL1630225;CC(C)(C)c1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;;5.0;;5.0
CHEMBL1630226;CCCc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;;150.0;;150.0
CHEMBL1630227;CC(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;;20.0;;20.0
CHEMBL1630228;CC(C)CCc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;;94.0;;94.0
CHEMBL1630229;CC(C)CSc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;;19.0;;19.0
CHEMBL1630230;CC(C)CN(C)c1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;;70.0;;70.0
CHEMBL1630231;CCC(CC)COc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;;46.0;;46.0
CHEMBL1630232;Cc1c(Cl)ccc2c1C=C(C(=O)O)C(C(F)(F)F)O2;7440.0;120.0;7440.0;120.0
CHEMBL1630233;CCc1c(Cl)ccc2c1C=C(C(=O)O)C(C(F)(F)F)O2;66700.0;28800.0;66700.0;28800.0
CHEMBL1630234;Nc1c(Cl)ccc2c1C=C(C(=O)O)C(C(F)(F)F)O2;;1480.0;;1480.0
CHEMBL1630236;O=C(O)C1=Cc2c(ccc(Cl)c2Sc2ccccc2)OC1C(F)(F)F;48900.0;340.0;48900.0;340.0
CHEMBL1630237;O=C(O)C1=Cc2c(ccc(Cl)c2-c2ccccc2)OC1C(F)(F)F;68400.0;4640.0;68400.0;4640.0
CHEMBL1630238;Cc1ccccc1-c1c(Cl)ccc2c1C=C(C(=O)O)C(C(F)(F)F)O2;370.0;1980.0;370.0;1980.0
CHEMBL1630242;O=C(O)C1=Cc2cc(Cl)c(OCC3CCCCC3)c(Cl)c2OC1C(F)(F)F;3790.0;;3790.0;
CHEMBL1630243;CCN(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;100000.0;21300.0;100000.0;21300.0
CHEMBL1630244;CC(C)N(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;100000.0;100000.0;100000.0;100000.0
CHEMBL1630245;CC1CCC(C)N1Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;100000.0;96000.0;100000.0;96000.0
CHEMBL1630246;CC(C)N(c1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2)C(C)C;100000.0;100000.0;100000.0;100000.0
CHEMBL1630247;CC1CCCC(C)N1Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;100000.0;62200.0;100000.0;62200.0
CHEMBL1630248;CC(C)(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2;136000.0;5150.0;136000.0;5150.0
CHEMBL1630249;CCCc1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2;440.0;5.0;440.0;5.0
CHEMBL1630250;CCCc1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2;1950.0;140.0;1950.0;140.0
CHEMBL1630251;CC(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2;350.0;7.0;350.0;7.0
CHEMBL1630252;CC(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2;100000.0;910.0;100000.0;910.0
CHEMBL1630253;CC(C)CSc1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2;3660.0;8.0;3660.0;8.0
CHEMBL1630254;CC(C)CSc1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2;22600.0;150.0;22600.0;150.0
CHEMBL1630255;CC(C)CN(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2;15800.0;85.0;15800.0;85.0
CHEMBL1630256;CC(C)CN(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2;100000.0;870.0;100000.0;870.0
CHEMBL1630257;CC(C)CCc1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2;1630.0;68.0;1630.0;68.0
CHEMBL1630258;CC(C)CCc1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2;41600.0;1130.0;41600.0;1130.0
CHEMBL1631308;Cc1ccc(-c2nn(-c3ccccc3)cc2C2N[C@H](C(=O)O)CS2)cc1;;940.0;;940.0
CHEMBL1631309;NC(=O)[C@@H]1CSC(c2cn(-c3ccccc3)nc2-c2ccccc2)N1;;470.0;;470.0
CHEMBL1631310;Cc1ccc(-c2nn(-c3ccccc3)cc2C2N[C@H](C(N)=O)CS2)cc1;;380.0;;380.0
CHEMBL1632396;CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(Cl)cc1;;21700.0;;21700.0
CHEMBL1632397;CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(F)cc1;;19630.0;;19630.0
CHEMBL1632398;CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(C)cc1;;6770.0;;6770.0
CHEMBL1632399;CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(C(F)(F)F)cc1;;19830.0;;19830.0
CHEMBL1632400;COc1ccc(C2CC(c3ccc(S(C)(=O)=O)cc3)=NN2C(C)=O)cc1;;7610.0;;7610.0
CHEMBL1632401;CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccccc1OCc1ccccc1;;3200.0;;3200.0
CHEMBL1632404;CS(=O)(=O)c1ccc(C2=NN(C(N)=S)C(c3ccccc3)C2)cc1;;50310.0;;50310.0
CHEMBL1632406;Cc1ccc(C2CC(c3ccc(S(C)(=O)=O)cc3)=NN2C(N)=S)cc1;;31850.0;;31850.0
CHEMBL164319;CCCCC1SC(c2cccc(Oc3ccccc3)c2)N(CCCCc2ccc(C(=O)OCC)cc2)C1=O;2800.0;;2800.0;
CHEMBL16434;CC(C)(C)c1cc(/C=C2\SC(N=C(N)N)=NC2=O)cc(C(C)(C)C)c1O;250.0;21000.0;250.0;21000.0
CHEMBL165;Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1;965.0;996.0;965.0;10234.57142857143
CHEMBL16516;CS(=O)(=O)c1ccc(-c2sc(CCCc3ccc(Br)cc3)nc2-c2ccc(F)cc2)cc1;;7.0;;7.0
CHEMBL16550;CSC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)O1;6400.0;;6400.0;
CHEMBL16659;CC(C)(C)c1cc(-c2nnc(S)s2)cc(C(C)(C)C)c1O;;5500.0;;5500.0
CHEMBL16674;CC(C)Sc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1;13600.0;;13600.0;
CHEMBL1667876;Nc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1;1390.0;1820.0;1390.0;1820.0
CHEMBL16689;CS(=O)(=O)c1ccc(-c2sc(-c3cccs3)nc2-c2ccc(F)cc2)cc1;;21.0;;21.0
CHEMBL1669027;CS(=O)(=O)c1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1;3870.0;21300.0;3870.0;21300.0
CHEMBL1669028;CS(=O)(=O)Nc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1;;40100.0;;40100.0
CHEMBL1669029;O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(CO)cc3)c2OC1C(F)(F)F;2440.0;6380.0;2440.0;6380.0
CHEMBL1669030;O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(O)cc3)c2OC1C(F)(F)F;2910.0;3480.0;2910.0;3480.0
CHEMBL1669032;O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(F)cc3)c2OC1C(F)(F)F;740.0;;740.0;
CHEMBL1669033;O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(Cl)cc3)c2OC1C(F)(F)F;242.0;21.1;242.0;21.1
CHEMBL1669034;Cc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1;4340.0;103.0;4340.0;103.0
CHEMBL1669035;CCc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1;17700.0;78.4;17700.0;78.4
CHEMBL1669036;CCOc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1;32000.0;355.0;32000.0;355.0
CHEMBL1669037;CCSc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1;75900.0;242.0;75900.0;242.0
CHEMBL1669038;CC(C)Cc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1;26500.0;13400.0;26500.0;13400.0
CHEMBL1669039;Cc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1F;24700.0;66.0;24700.0;66.0
CHEMBL1669040;COc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1C;;339.0;;339.0
CHEMBL16698;COC(=O)CCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1;9900.0;;9900.0;
CHEMBL1672583;CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(I)cc2)cc1;;5200.0;;5200.0
CHEMBL16733;CCOc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1;1200.0;6100.0;1200.0;6100.0
CHEMBL16797;CS(=O)(=O)c1ccc(-c2sc(CCCc3ccccc3)nc2-c2ccc(F)cc2)cc1;;520.0;;520.0
CHEMBL168;CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1;380000.0;295000.0;380000.0;225666.66666666666
CHEMBL16814;CC(C)(C)c1cc(-c2nnc(NC#N)o2)cc(C(C)(C)C)c1O;5800.0;11000.0;5800.0;11000.0
CHEMBL16819;CCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)o1;1900.0;6500.0;1900.0;6500.0
