ID,SMILES,PriceMol,QED,Violation,tPSA,RotB,LogP,MW,HBD,HBA,MR,HvyAtm,Atoms,Rings,CAtm,HetAtm,AD_Distance,In_AD,pIC50_COX2_pred,pIC50_COX1_pred,IC50_COX2_pred_nM,IC50_COX1_pred_nM,SI_pred,QSAR_score
A42C43N37,O=C1/C(=C/c2cccc3cccnc23)N=C(C(F)(F)F)N1c1ccccc1,7266.72118,0.6224,Lipinski,45.56,2,4.583300000000003,367.33,0,3,97.138,27,27,4,20,7,1.7305998779411151,True,6.754761655569882,4.993350704941087,175.8888641868136,10154.283748867852,57.73124862573943,8.516172606198676
A56C15N37,O=C1/C(=C/c2ccc(F)cc2)N=C(/C=C/c2c[nH]cn2)N1c1ccccc1,666.2483799999999,0.7154,none,61.35,4,4.048400000000002,358.3760000000001,1,3,103.3617,27,27,4,21,6,1.1484824282279058,True,7.668363543666084,6.123523201457793,21.460332985371583,752.4485307929931,35.06229522654187,9.213203885874377
A14C29N1,O=C1/C(=C/c2cc3ccccc3o2)N=C(c2ccco2)N1CCO,414.6263599999999,0.749,none,79.18,4,2.648000000000001,322.3200000000001,1,5,88.23480000000004,24,24,4,18,6,1.5361408216998336,True,6.726585725591523,5.0480735937041,187.6783922551128,8952.130536819883,47.699313859483496,8.405097857478946
A43C39N59,Cc1ccc(CN2C(=O)/C(=C/c3cscn3)N=C2c2cccnc2)cc1,1055.06997,0.6671,none,58.45,4,3.6766200000000024,360.4420000000001,0,5,102.594,26,26,4,20,6,1.2014553948909827,True,6.506241525872417,4.541568599552612,311.7155546172135,28736.33649204714,92.18768863599168,8.470914452192222
A96C12N59,CC1=N/C(=C\c2cc3ccccc3[nH]2)C(=O)N1Cc1ccc(C)cc1,964.5207099999998,0.7165,Lipinski,48.46,3,4.278020000000002,329.403,1,2,101.11370000000002,25,25,4,21,4,1.953250168733958,True,7.771495386981538,5.96269695513886,16.924062208556546,1089.6901993039,64.38703580000843,9.580293818824217
A47C7N5,COC(=O)C(c1cccs1)N1C(=O)/C(=C/c2cccnc2)N=C1c1ccc(OC)c(OC)c1,6250.76648,0.392,none,90.32,7,3.704500000000002,463.5150000000002,0,8,124.21900000000002,33,33,4,24,9,1.9865638524986995,True,6.720595233726728,4.666668322277069,190.28509275181815,21544.264769464477,113.22098046620955,8.774522145176388
A2C34N33,Cn1cccc1C1=N/C(=C\c2cccs2)C(=O)N1c1ccc(Cl)cc1,778.28593,0.6244,Lipinski,37.6,3,4.574500000000003,367.8610000000001,0,4,103.184,25,25,4,19,6,1.6349619359727094,True,6.616124247980242,4.855454091122417,242.03365098597249,13949.0910442867,57.632858023924726,8.376794404838066
A64C43N19,Cc1cccc(N2C(=O)/C(=C/C=C/c3ccccc3)N=C2C(F)(F)F)c1,6780.722680000001,0.7202,Lipinski,32.67,3,4.899720000000002,356.34700000000004,0,2,95.71400000000004,26,26,3,20,6,1.928864776087051,True,7.867300970443117,5.334308601839728,13.57372447808273,4631.1771967477125,341.1869162532066,10.400293339046506
A10C29N40,Cc1cc(C)c(/C=C2\N=C(c3ccco3)N(c3ccccc3Br)C2=O)[nH]1,389.21867,0.6296,Lipinski,61.6,3,4.821540000000002,410.2710000000001,1,3,105.11670000000004,26,26,4,20,6,1.3526427433985335,True,7.233592294676913,5.878490449783218,58.39930858269955,1322.846797338271,22.651754437554363,8.588694139570608
A34C29N26,O=C1/C(=C/c2ccc[nH]2)N=C(c2ccco2)N1C1CCCc2ccccc21,422.27442999999994,0.7099,Lipinski,61.6,3,4.3152000000000035,357.4130000000001,1,3,102.98170000000002,27,27,5,22,5,1.8977317487242429,True,7.08873847605558,5.421672014542237,81.51950313165518,3787.2849796571095,46.45863669630799,8.755804937568923
A30C32N24,CCCN1C(=O)/C(=C/c2ccc(OC)cc2OC)N=C1c1ccc(OC)cc1Br,382.13976,0.572,Lipinski,60.36,7,4.514800000000005,459.3400000000001,0,5,116.75800000000004,29,29,3,22,7,1.3352212889777135,True,6.422469452758515,4.389317929336777,378.0337263603738,40802.05816922438,107.93232276404989,8.455620976180253
A48C39N14,O=C1/C(=C/c2ccoc2)N=C(c2cccnc2)N1c1ccccn1,1159.2897899999998,0.6966,none,71.59,3,2.904100000000001,316.32,0,5,89.18200000000002,24,24,4,18,6,1.737178871255021,True,6.696744673600564,4.213689725682904,201.02743271720223,61137.86580137941,304.1269789650343,9.179799621518224
A76C27N53,COc1cc(/C=C2\N=C(c3ccccn3)N([C@@H]3c4ccccc4C[C@@H]3O)C2=O)ccc1O,320.3515299999999,0.6242,none,95.25,4,3.084000000000001,427.4600000000002,2,6,119.14960000000002,32,32,5,25,7,1.9317580810953272,True,6.389764251228123,4.298268087248012,407.6014767267571,50318.98969438025,123.4514410950294,8.481260415208235
A38C12N18,CC1=N/C(=C\c2cc(Br)cc(Br)c2)C(=O)N1[C@@H](CO)c1ccccc1,1245.5567200000005,0.676,Lipinski,52.900000000000006,4,4.546700000000004,464.15700000000015,1,3,106.0428,25,25,3,19,6,1.3279880798992465,True,7.0867212805507,5.311046763910144,81.89902271669115,4885.997451243003,59.658800424821536,8.862395797191255
A51C43N18,Cc1ccc(/C=C2\N=C(C(F)(F)F)N([C@@H](CO)c3ccccc3)C2=O)c(C)c1,7029.33226,0.7992,Lipinski,52.9,4,4.180940000000003,388.38900000000007,1,3,100.49780000000004,28,28,3,21,7,1.027132248439358,True,6.724049928852458,4.944250527491811,188.77743078327632,11369.712224066852,60.22813308186038,8.503849330213104
A11C24N3,CC(C)(c1ccccc1)N1C(=O)/C(=C/c2cnc[nH]2)N=C1c1c(F)cccc1Br,470.02795,0.5731,Lipinski,61.35,4,4.876500000000004,453.31500000000005,1,3,113.51570000000004,29,29,4,22,7,1.252810432171655,True,7.1429971793980345,5.280083726513764,71.94536506069117,5247.0629372434205,72.93121569147839,9.005910632282305
A63C9N53,O=C1/C(=C/c2ccc(Br)cc2)N=C(c2ccc[nH]2)N1[C@@H]1c2ccccc2C[C@@H]1O,323.34114999999997,0.5938,none,68.69,3,4.065400000000004,448.3200000000001,2,3,115.1885,29,29,5,23,6,1.8814012460656675,True,6.609875004261019,4.883036318266411,245.5415515300128,13090.724460619664,53.31368307746304,8.336713690255626
A92C8N24,CCCN1C(=O)/C(=C/c2ccc3ccccc3n2)N=C1c1cccc(Cl)c1,369.54864,0.6069,Lipinski,45.56,4,4.928100000000004,375.859,0,3,109.71300000000004,27,27,4,22,5,1.6596966274477174,True,7.223698755054351,4.795757426291907,59.74495590682608,16004.517058767511,267.8806405636486,9.651640083816796
