ID,SMILES,PriceMol,tPSA,RotB,LogP,MW,HBD,HBA,MR,HvyAtm,Atoms,Rings,CAtm,HetAtm
A89C15S,C=C(C)/C=C1N=C(/C=C/c2c[nH]cn2)SC\1=O,669.5376299999999,83.41,3,2.5548,245.30700000000002,1,4,70.55170000000001,17,17,2,12,5
A89C11S,C=C(C)/C=C1\N=C(C(C)(C)C)SC1=O,150.20220999999998,54.73,1,3.1644000000000023,209.314,0,3,62.38500000000003,14,14,1,11,3
A89C17S,C=C(C)/C=C1\N=C(C(C)O)SC1=O,144.65690999999998,74.96000000000001,2,1.4990999999999999,197.259,1,4,54.610800000000026,13,13,1,9,4
A89C43S,C=C(C)/C=C1\N=C(C(F)(F)F)SC1=O,6773.85743,54.73,1,2.680600000000001,221.20299999999997,0,3,48.985000000000014,14,14,1,8,6
A89C12S,C=C(C)/C=C1\N=C(C)SC1=O,155.72279,54.73,1,2.1382000000000003,167.23299999999998,0,3,48.60400000000002,11,11,1,8,3
A89C28S,C=C(C)/C=C1\N=C(C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)SC1=O,1214.5263899999998,84.19,2,4.533060000000003,357.4750000000001,1,5,102.60180000000004,25,25,3,20,5
A89C37S,C=C(C)/C=C1\N=C(C23CC4CC(CC(C4)C2)C3)SC1=O,191.54206,54.73,2,4.334700000000003,287.428,0,3,83.53500000000004,20,20,5,17,3
A89C18S,C=C(C)/C=C1\N=C(CNC(=O)C(F)(F)F)SC1=O,257.18762999999996,83.83000000000001,3,1.7967999999999997,278.255,1,4,61.99470000000001,18,18,1,10,8
A89C38S,C=C(C)/C=C1\N=C(CNC(=O)c2ccccc2)SC1=O,217.89303,83.83000000000001,4,2.5483000000000002,286.35600000000005,1,4,81.70520000000003,20,20,2,15,5
A89C26S,C=C(C)/C=C1\N=C(CNC(C)=O)SC1=O,157.08887,83.83000000000001,3,1.2544,224.285,1,4,61.61370000000002,15,15,1,10,5
A89C23S,C=C(C)/C=C1\N=C(Cc2ccc(Br)cc2)SC1=O,202.14219,54.73,3,4.123500000000003,322.22700000000003,0,3,80.77600000000004,18,18,2,14,4
A89C30S,C=C(C)/C=C1\N=C(Cc2ccc(F)cc2)SC1=O,174.12543,54.73,3,3.5001000000000024,261.321,0,3,73.03400000000002,18,18,2,14,4
A89C5S,C=C(C)/C=C1\N=C(Cc2ccc(OC)cc2)SC1=O,179.66199,63.96,4,3.369600000000002,273.357,0,4,79.62800000000004,19,19,2,15,4
A89C40S,C=C(C)/C=C1\N=C([C@H](C)NC(=O)OCc2ccccc2)SC1=O,232.69327,93.06,5,3.433200000000002,330.40900000000005,1,5,92.15470000000005,23,23,2,17,6
A89C22S,C=C(C)/C=C1\N=C(c2c(Br)cccc2Br)SC1=O,5029.72503,54.73,2,4.691600000000002,387.09600000000006,0,3,83.87400000000002,18,18,2,13,5
A89C24S,C=C(C)/C=C1\N=C(c2c(F)cccc2Br)SC1=O,302.51922,54.73,2,4.068200000000001,326.19000000000005,0,3,76.13200000000003,18,18,2,13,5
A89C41S,C=C(C)/C=C1\N=C(c2cc(Br)cc(Br)c2)SC1=O,254.37513,54.73,2,4.691600000000002,387.09600000000006,0,3,83.87400000000002,18,18,2,13,5
A89C4S,C=C(C)/C=C1\N=C(c2cc(OC)ccc2Br)SC1=O,294.98838,63.96,3,3.937700000000002,338.22600000000006,0,4,82.72600000000004,19,19,2,14,5
A89C2S,C=C(C)/C=C1\N=C(c2ccc(C)cc2Br)SC1=O,230.09817,54.73,2,4.237520000000002,322.22700000000003,0,3,80.91100000000003,18,18,2,14,4
A89C1S,C=C(C)/C=C1\N=C(c2ccc(C)s2)SC1=O,204.16812,82.97,2,3.536520000000002,249.35999999999999,0,4,71.08800000000002,16,16,2,12,4
A89C6S,C=C(C)/C=C1\N=C(c2ccc(Cl)s2)SC1=O,178.01565,82.97,2,3.881500000000001,269.778,0,4,71.36100000000002,16,16,2,11,5
A89C7S,C=C(C)/C=C1\N=C(c2ccc(OC)c(OC)c2)SC1=O,219.81302999999997,73.19,4,3.1838000000000015,289.356,0,5,81.57800000000005,20,20,2,15,5
A89C32S,C=C(C)/C=C1\N=C(c2ccc(OC)cc2Br)SC1=O,343.50783,63.96,3,3.937700000000002,338.22600000000006,0,4,82.72600000000004,19,19,2,14,5
A89C9S,C=C(C)/C=C1\N=C(c2ccc[nH]2)SC1=O,169.88102999999998,70.52000000000001,2,2.4947,218.281,1,3,62.82470000000002,15,15,2,11,4
A89C8S,C=C(C)/C=C1\N=C(c2cccc(Cl)c2)SC1=O,175.24230999999995,54.73,2,3.820000000000002,263.749,0,3,73.48400000000002,17,17,2,13,4
A89C10S,C=C(C)/C=C1\N=C(c2ccccc2)SC1=O,159.39761,54.73,2,3.1666000000000016,229.304,0,3,68.47400000000003,16,16,2,13,3
A89C35S,C=C(C)/C=C1\N=C(c2ccccc2C)SC1=O,190.35703,54.73,2,3.4750200000000024,243.331,0,3,73.21100000000003,17,17,2,14,3
A89C27S,C=C(C)/C=C1\N=C(c2ccccn2)SC1=O,182.01207,67.62,2,2.5616000000000003,230.292,0,4,66.26900000000002,16,16,2,12,4
A89C34S,C=C(C)/C=C1\N=C(c2cccn2C)SC1=O,663.78999,59.660000000000004,2,2.5051000000000005,232.308,0,3,67.44500000000002,16,16,2,12,4
A89C39S,C=C(C)/C=C1\N=C(c2cccnc2)SC1=O,159.85208999999998,67.62,2,2.5616000000000003,230.292,0,4,66.26900000000002,16,16,2,12,4
A89C29S,C=C(C)/C=C1\N=C(c2ccco2)SC1=O,168.22974999999997,67.87,2,2.7596000000000007,219.265,0,4,60.74000000000002,15,15,2,11,4
A89C20S,C=C(C)/C=C1\N=C(c2cccs2)SC1=O,162.17095,82.97,2,3.2281000000000013,235.333,0,4,66.35100000000003,15,15,2,11,4
A89C14S,C=C(C)/C=C1\N=C(c2ccnc3ccccc23)SC1=O,872.10027,67.62,2,3.714800000000002,280.35200000000003,0,4,83.77500000000003,20,20,3,16,4
A89C21S,C=C(C)/C=C1\N=C(c2ccncc2)SC1=O,159.85208999999998,67.62,2,2.5616000000000003,230.292,0,4,66.26900000000002,16,16,2,12,4
A89C19S,C=C(C)/C=C1\N=C(c2ccsc2)SC1=O,173.70463,82.97,2,3.2281000000000013,235.333,0,4,66.35100000000003,15,15,2,11,4
A89C3S,C=C(C)/C=C1\N=C(c2cnc3ccccc3c2)SC1=O,267.73348,67.62,2,3.714800000000002,280.35200000000003,0,4,83.77500000000005,20,20,3,16,4
A69C15S,CC(/C=C1N=C(/C=C/c2c[nH]cn2)SC\1=O)=C\c1ccccc1,643.5635399999999,83.41,4,4.082200000000002,321.4050000000001,1,4,95.8307,23,23,3,18,5
A69C11S,CC(/C=C1\N=C(C(C)(C)C)SC1=O)=C\c1ccccc1,124.22812,54.73,2,4.691800000000004,285.41200000000003,0,3,87.66400000000003,20,20,2,17,3
A69C17S,CC(/C=C1\N=C(C(C)O)SC1=O)=C\c1ccccc1,118.68282,74.96000000000001,3,3.0265000000000013,273.35699999999997,1,4,79.88980000000002,19,19,2,15,4
A69C43S,CC(/C=C1\N=C(C(F)(F)F)SC1=O)=C\c1ccccc1,6747.88334,54.73,2,4.208000000000003,297.301,0,3,74.26400000000002,20,20,2,14,6
A69C18S,CC(/C=C1\N=C(CNC(=O)C(F)(F)F)SC1=O)=C\c1ccccc1,231.21353999999997,83.83000000000001,4,3.324200000000001,354.35300000000007,1,4,87.2737,24,24,2,16,8
A69C38S,CC(/C=C1\N=C(CNC(=O)c2ccccc2)SC1=O)=C\c1ccccc1,191.91894,83.83000000000001,5,4.075700000000003,362.4540000000001,1,4,106.9842,26,26,3,21,5
A69C40S,CC(/C=C1\N=C([C@H](C)NC(=O)OCc2ccccc2)SC1=O)=C\c1ccccc1,206.71918,93.06,6,4.960600000000004,406.5070000000001,1,5,117.43370000000003,29,29,3,23,6
A69C9S,CC(/C=C1\N=C(c2ccc[nH]2)SC1=O)=C\c1ccccc1,143.90693999999996,70.52000000000001,3,4.022100000000003,294.379,1,3,88.10370000000002,21,21,3,17,4
A69C10S,CC(/C=C1\N=C(c2ccccc2)SC1=O)=C\c1ccccc1,133.42352,54.73,3,4.6940000000000035,305.40200000000004,0,3,93.75300000000001,22,22,3,19,3
A69C27S,CC(/C=C1\N=C(c2ccccn2)SC1=O)=C\c1ccccc1,156.03797999999998,67.62,3,4.089000000000003,306.39000000000004,0,4,91.54800000000002,22,22,3,18,4
A69C34S,CC(/C=C1\N=C(c2cccn2C)SC1=O)=C\c1ccccc1,637.8158999999999,59.660000000000004,3,4.032500000000003,308.406,0,3,92.72400000000002,22,22,3,18,4
A69C39S,CC(/C=C1\N=C(c2cccnc2)SC1=O)=C\c1ccccc1,133.878,67.62,3,4.089000000000003,306.39000000000004,0,4,91.54800000000002,22,22,3,18,4
A69C29S,CC(/C=C1\N=C(c2ccco2)SC1=O)=C\c1ccccc1,142.25565999999998,67.87,3,4.2870000000000035,295.363,0,4,86.01900000000002,21,21,3,17,4
A69C20S,CC(/C=C1\N=C(c2cccs2)SC1=O)=C\c1ccccc1,136.19686000000002,82.97,3,4.755500000000003,311.43100000000004,0,4,91.63000000000001,21,21,3,17,4
A69C21S,CC(/C=C1\N=C(c2ccncc2)SC1=O)=C\c1ccccc1,133.878,67.62,3,4.089000000000003,306.39,0,4,91.54800000000002,22,22,3,18,4
A69C19S,CC(/C=C1\N=C(c2ccsc2)SC1=O)=C\c1ccccc1,147.73054,82.97,3,4.755500000000003,311.431,0,4,91.63000000000001,21,21,3,17,4
A69C26S,CC(=O)NCC1=N/C(=C\C(C)=C\c2ccccc2)C(=O)S1,131.11478,83.83,4,2.7818000000000014,300.38300000000004,1,4,86.89270000000003,21,21,2,16,5
A50C26S,CC(=O)NCC1=N/C(=C\C2CCCCC2)C(=O)S1,144.63168,83.83,3,2.2586000000000004,266.36599999999993,1,4,73.37470000000003,18,18,2,13,5
A52C26S,CC(=O)NCC1=N/C(=C\C=C(C)C)C(=O)S1,137.0505,83.83,3,1.6445,238.31199999999998,1,4,66.23070000000001,16,16,1,11,5
A64C26S,CC(=O)NCC1=N/C(=C\C=C\c2ccccc2)C(=O)S1,124.66235999999998,83.83,4,2.3917,286.356,1,4,82.27570000000003,20,20,2,15,5
A10C26S,CC(=O)NCC1=N/C(=C\c2[nH]c(C)cc2C)C(=O)S1,308.94629,99.61999999999999,3,1.78044,277.349,2,4,76.96040000000002,19,19,2,13,6
A37C26S,CC(=O)NCC1=N/C(=C\c2c(C)cc(C)cc2C)C(=O)S1,226.89334,83.83,3,2.760760000000001,302.399,1,4,87.34670000000003,21,21,2,16,5
A7C26S,CC(=O)NCC1=N/C(=C\c2c(F)cccc2F)C(=O)S1,144.86711999999997,83.83,3,2.1136999999999997,296.298,1,4,73.05170000000001,20,20,2,13,7
A38C26S,CC(=O)NCC1=N/C(=C\c2cc(Br)cc(Br)c2)C(=O)S1,1114.25352,83.83,3,3.360500000000002,418.11000000000007,1,4,88.53570000000002,20,20,2,13,7
A12C26S,CC(=O)NCC1=N/C(=C\c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)S1,281.77403999999996,83.83,3,3.8731000000000018,396.312,1,4,83.1397,26,26,2,15,11
A94C26S,CC(=O)NCC1=N/C(=C\c2cc(Cl)cc(Cl)c2)C(=O)S1,175.8768,83.83,3,3.1423000000000014,329.208,1,4,83.15570000000002,20,20,2,13,7
A61C26S,CC(=O)NCC1=N/C(=C\c2cc(Cl)ccc2Cl)C(=O)S1,144.37428,83.83,3,3.1423000000000014,329.208,1,4,83.15570000000002,20,20,2,13,7
A73C26S,CC(=O)NCC1=N/C(=C\c2cc(F)cc(F)c2)C(=O)S1,133.49880000000002,83.83,3,2.1137,296.298,1,4,73.05170000000001,20,20,2,13,7
A44C26S,CC(=O)NCC1=N/C(=C\c2cc(F)ccc2F)C(=O)S1,151.97232,83.83,3,2.1137,296.298,1,4,73.05170000000001,20,20,2,13,7
A96C26S,CC(=O)NCC1=N/C(=C\c2cc3ccccc3[nH]2)C(=O)S1,882.5758799999998,99.61999999999999,3,2.3167999999999997,299.355,2,4,84.99240000000003,21,21,3,15,6
A99C26S,CC(=O)NCC1=N/C(=C\c2cc3ccccc3n2C)C(=O)S1,4298.26864,88.76,3,2.3272000000000004,313.38200000000006,1,4,89.61270000000003,22,22,3,16,6
A14C26S,CC(=O)NCC1=N/C(=C\c2cc3ccccc3o2)C(=O)S1,385.3868399999999,96.97,3,2.5817000000000005,300.339,1,5,82.90770000000003,21,21,3,15,6
A84C26S,CC(=O)NCC1=N/C(=C\c2cc3ccccc3s2)C(=O)S1,430.4692199999999,112.07000000000001,3,3.050200000000002,316.40700000000004,1,5,88.51870000000004,21,21,3,15,6
A63C26S,CC(=O)NCC1=N/C(=C\c2ccc(Br)cc2)C(=O)S1,148.97704,83.83,3,2.5980000000000008,339.21400000000006,1,4,80.83570000000002,19,19,2,13,6
A74C26S,CC(=O)NCC1=N/C(=C\c2ccc(Br)cc2Br)C(=O)S1,723.6578399999999,83.83,3,3.360500000000002,418.11000000000007,1,4,88.53570000000002,20,20,2,13,7
A97C26S,CC(=O)NCC1=N/C(=C\c2ccc(C#N)cc2)C(=O)S1,147.7936,107.61999999999999,3,1.70718,285.328,1,5,77.85070000000002,20,20,2,14,6
A78C26S,CC(=O)NCC1=N/C(=C\c2ccc(C(F)(F)F)cc2)C(=O)S1,208.38827,83.83,3,2.854300000000001,328.315,1,4,78.13770000000001,22,22,2,14,8
A5C26S,CC(=O)NCC1=N/C(=C\c2ccc(C)c(C)c2)C(=O)S1,125.58972,83.83,3,2.4523400000000004,288.372,1,4,82.60970000000003,20,20,2,15,5
A81C26S,CC(=O)NCC1=N/C(=C\c2ccc(C)cc2)C(=O)S1,119.13729999999998,83.83,3,2.1439200000000005,274.34499999999997,1,4,77.87270000000002,19,19,2,14,5
A51C26S,CC(=O)NCC1=N/C(=C\c2ccc(C)cc2C)C(=O)S1,279.89441999999997,83.83,3,2.4523400000000004,288.372,1,4,82.60970000000003,20,20,2,15,5
A45C26S,CC(=O)NCC1=N/C(=C\c2ccc(C)cc2F)C(=O)S1,671.6882400000002,83.83,3,2.2830200000000005,292.335,1,4,77.83070000000002,20,20,2,14,6
A35C26S,CC(=O)NCC1=N/C(=C\c2ccc(C)s2)C(=O)S1,121.91064,112.07000000000001,3,2.20542,280.37399999999997,1,5,75.74970000000002,18,18,2,12,6
A27C26S,CC(=O)NCC1=N/C(=C\c2ccc(Cl)c(Cl)c2)C(=O)S1,163.62582,83.83,3,3.1423000000000014,329.208,1,4,83.15570000000002,20,20,2,13,7
A24C26S,CC(=O)NCC1=N/C(=C\c2ccc(Cl)cc2)C(=O)S1,128.52957999999998,83.83,3,2.488900000000001,294.76300000000003,1,4,78.14570000000002,19,19,2,13,6
A20C26S,CC(=O)NCC1=N/C(=C\c2ccc(Cl)cc2Cl)C(=O)S1,144.37428,83.83,3,3.1423000000000014,329.208,1,4,83.15570000000002,20,20,2,13,7
A8C26S,CC(=O)NCC1=N/C(=C\c2ccc(F)c(F)c2)C(=O)S1,200.28768,83.83,3,2.1137,296.298,1,4,73.05170000000001,20,20,2,13,7
A56C26S,CC(=O)NCC1=N/C(=C\c2ccc(F)cc2)C(=O)S1,120.96027999999998,83.83,3,1.9746000000000001,278.308,1,4,73.09370000000001,19,19,2,13,6
A9C26S,CC(=O)NCC1=N/C(=C\c2ccc(F)cc2C)C(=O)S1,203.39025,83.83,3,2.2830200000000005,292.335,1,4,77.83070000000002,20,20,2,14,6
A17C26S,CC(=O)NCC1=N/C(=C\c2ccc(F)cc2F)C(=O)S1,250.02408,83.83,3,2.1137,296.298,1,4,73.05170000000001,20,20,2,13,7
A18C26S,CC(=O)NCC1=N/C(=C\c2ccc(O)cc2)C(=O)S1,142.02655999999996,104.05999999999999,3,1.5411,276.317,2,5,74.80050000000001,19,19,2,13,6
A23C26S,CC(=O)NCC1=N/C(=C\c2ccc(O)cc2O)C(=O)S1,178.5091,124.29,3,1.2467,292.31600000000003,3,6,76.46530000000001,20,20,2,13,7
A71C26S,CC(=O)NCC1=N/C(=C\c2ccc3ccccc3c2)C(=O)S1,160.70191999999997,83.83,3,2.9887000000000015,310.37800000000004,1,4,90.64170000000003,22,22,3,17,5
A92C26S,CC(=O)NCC1=N/C(=C\c2ccc3ccccc3n2)C(=O)S1,334.20367999999996,96.72,3,2.3837,311.36600000000004,1,5,88.43670000000003,22,22,3,16,6
A34C26S,CC(=O)NCC1=N/C(=C\c2ccc[nH]2)C(=O)S1,247.41276999999997,99.61999999999999,3,1.1636,249.29500000000002,2,4,67.48640000000002,17,17,2,11,6
A104C26S,CC(=O)NCC1=N/C(=C\c2cccc(-c3ccccn3)c2)C(=O)S1,6146.439840000001,96.72,4,2.8975000000000017,337.40400000000005,1,5,96.36670000000002,24,24,3,18,6
A80C26S,CC(=O)NCC1=N/C(=C\c2cccc(Br)c2)C(=O)S1,148.97704,83.83,3,2.5980000000000008,339.21400000000006,1,4,80.83570000000002,19,19,2,13,6
A4C26S,CC(=O)NCC1=N/C(=C\c2cccc(C(F)(F)F)c2)C(=O)S1,143.96349999999998,83.83,3,2.854300000000001,328.315,1,4,78.13770000000001,22,22,2,14,8
A100C26S,CC(=O)NCC1=N/C(=C\c2cccc(C)c2)C(=O)S1,140.76448,83.83,3,2.1439200000000005,274.34499999999997,1,4,77.87270000000002,19,19,2,14,5
A53C26S,CC(=O)NCC1=N/C(=C\c2cccc(Cl)c2)C(=O)S1,153.832,83.83,3,2.488900000000001,294.76300000000003,1,4,78.14570000000002,19,19,2,13,6
A98C26S,CC(=O)NCC1=N/C(=C\c2cccc(Cl)c2Cl)C(=O)S1,144.37428,83.83,3,3.1423000000000014,329.208,1,4,83.15570000000002,20,20,2,13,7
A46C26S,CC(=O)NCC1=N/C(=C\c2cccc(F)c2)C(=O)S1,120.96027999999998,83.83,3,1.9746000000000001,278.308,1,4,73.09370000000001,19,19,2,13,6
A16C26S,CC(=O)NCC1=N/C(=C\c2cccc(F)c2F)C(=O)S1,197.4456,83.83,3,2.1137,296.298,1,4,73.05170000000001,20,20,2,13,7
A79C26S,CC(=O)NCC1=N/C(=C\c2cccc3ccccc23)C(=O)S1,135.71247999999997,83.83,3,2.9887000000000015,310.37800000000004,1,4,90.64170000000004,22,22,3,17,5
A42C26S,CC(=O)NCC1=N/C(=C\c2cccc3cccnc23)C(=O)S1,617.1132799999999,96.72,3,2.3837,311.36600000000004,1,5,88.43670000000003,22,22,3,16,6
A58C26S,CC(=O)NCC1=N/C(=C\c2ccccc2Br)C(=O)S1,148.97704,83.83,3,2.5980000000000008,339.21400000000006,1,4,80.83570000000002,19,19,2,13,6
A49C26S,CC(=O)NCC1=N/C(=C\c2ccccc2C(F)(F)F)C(=O)S1,177.04648999999998,83.83,3,2.854300000000001,328.31500000000005,1,4,78.13770000000001,22,22,2,14,8
A57C26S,CC(=O)NCC1=N/C(=C\c2ccccc2C)C(=O)S1,119.13729999999998,83.83,3,2.1439200000000005,274.34499999999997,1,4,77.87270000000002,19,19,2,14,5
A93C26S,CC(=O)NCC1=N/C(=C\c2ccccc2Cl)C(=O)S1,128.52957999999998,83.83,3,2.488900000000001,294.76300000000003,1,4,78.14570000000002,19,19,2,13,6
A54C26S,CC(=O)NCC1=N/C(=C\c2ccccc2F)C(=O)S1,120.96027999999998,83.83,3,1.9746000000000001,278.308,1,4,73.09370000000001,19,19,2,13,6
A77C26S,CC(=O)NCC1=N/C(=C\c2ccccn2)C(=O)S1,121.70832,96.72,3,1.2305000000000001,261.306,1,5,70.93070000000002,18,18,2,12,6
A67C26S,CC(=O)NCC1=N/C(=C\c2cccn2C)C(=O)S1,269.02847999999994,88.76,3,1.174,263.322,1,4,72.10670000000002,18,18,2,12,6
A47C26S,CC(=O)NCC1=N/C(=C\c2cccnc2)C(=O)S1,175.26431999999997,96.72,3,1.2305000000000001,261.306,1,5,70.93070000000002,18,18,2,12,6
A86C26S,CC(=O)NCC1=N/C(=C\c2ccco2)C(=O)S1,108.06694,96.97,3,1.4285,250.279,1,5,65.40170000000002,17,17,2,11,6
A2C26S,CC(=O)NCC1=N/C(=C\c2cccs2)C(=O)S1,141.25340999999997,112.07000000000001,3,1.897,266.347,1,5,71.01270000000002,17,17,2,11,6
A82C26S,CC(=O)NCC1=N/C(=C\c2ccncc2)C(=O)S1,130.27728000000002,96.72,3,1.2305000000000001,261.306,1,5,70.93070000000002,18,18,2,12,6
A48C26S,CC(=O)NCC1=N/C(=C\c2ccoc2)C(=O)S1,1101.5858399999995,96.97,3,1.4285,250.279,1,5,65.40170000000002,17,17,2,11,6
A65C26S,CC(=O)NCC1=N/C(=C\c2ccsc2)C(=O)S1,122.18739999999998,112.07000000000001,3,1.897,266.347,1,5,71.01270000000002,17,17,2,11,6
A62C26S,CC(=O)NCC1=N/C(=C\c2cn(C)c3ccccc23)C(=O)S1,167.34004,88.76,3,2.3272000000000004,313.38200000000006,1,4,89.61270000000003,22,22,3,16,6
A70C26S,CC(=O)NCC1=N/C(=C\c2cnc3ccccc3n2)C(=O)S1,4017.867839999999,109.61,3,1.7787,312.35400000000004,1,6,86.23170000000003,22,22,3,15,7
A11C26S,CC(=O)NCC1=N/C(=C\c2cnc[nH]2)C(=O)S1,192.6271,112.51,3,0.5586,250.28300000000002,2,5,65.2814,17,17,2,10,7
A91C26S,CC(=O)NCC1=N/C(=C\c2cnccn2)C(=O)S1,1544.8378399999997,109.61,3,0.6255,262.294,1,6,68.72570000000002,18,18,2,11,7
A75C26S,CC(=O)NCC1=N/C(=C\c2cncs2)C(=O)S1,380.6626399999999,124.96,3,1.292,267.335,1,6,68.80770000000001,17,17,2,10,7
A101C26S,CC(=O)NCC1=N/C(=C\c2csc3ccccc23)C(=O)S1,998.21472,112.07000000000001,3,3.050200000000002,316.4070000000001,1,5,88.51870000000004,21,21,3,15,6
A43C26S,CC(=O)NCC1=N/C(=C\c2cscn2)C(=O)S1,968.99584,124.96,3,1.292,267.335,1,6,68.80770000000001,17,17,2,10,7
A39C26S,CC(=O)NCC1=N/C(=C\c2nc3ccccc3[nH]2)C(=O)S1,788.7668799999999,112.51,3,1.7118,300.343,2,5,82.78740000000002,21,21,3,14,7
A41C26S,CC(=O)NCC1=N/C(=C\c2nccs2)C(=O)S1,260.73318,124.96,3,1.2920000000000003,267.335,1,6,68.80770000000001,17,17,2,10,7
A50C11S,CC(C)(C)C1=N/C(=C\C2CCCCC2)C(=O)S1,137.74502,54.730000000000004,1,4.168600000000003,251.39499999999992,0,3,74.14600000000004,17,17,2,14,3
A64C11S,CC(C)(C)C1=N/C(=C\C=C\c2ccccc2)C(=O)S1,117.7757,54.730000000000004,2,4.301700000000003,271.385,0,3,83.04700000000004,19,19,2,16,3
A7C11S,CC(C)(C)C1=N/C(=C\c2c(F)cccc2F)C(=O)S1,137.98045999999997,54.730000000000004,1,4.0237000000000025,281.32699999999994,0,3,73.82300000000002,19,19,2,14,5
A73C11S,CC(C)(C)C1=N/C(=C\c2cc(F)cc(F)c2)C(=O)S1,126.61213999999998,54.730000000000004,1,4.0237000000000025,281.32699999999994,0,3,73.82300000000002,19,19,2,14,5
A44C11S,CC(C)(C)C1=N/C(=C\c2cc(F)ccc2F)C(=O)S1,145.08566,54.730000000000004,1,4.0237000000000025,281.32699999999994,0,3,73.82300000000002,19,19,2,14,5
A96C11S,CC(C)(C)C1=N/C(=C\c2cc3ccccc3[nH]2)C(=O)S1,875.6892199999998,70.52,1,4.2268000000000026,284.384,1,3,85.76370000000004,20,20,3,16,4
A14C11S,CC(C)(C)C1=N/C(=C\c2cc3ccccc3o2)C(=O)S1,378.50017999999994,67.87,1,4.4917000000000025,285.368,0,4,83.67900000000004,20,20,3,16,4
A84C11S,CC(C)(C)C1=N/C(=C\c2cc3ccccc3s2)C(=O)S1,423.5825599999999,82.97,1,4.960200000000002,301.43600000000004,0,4,89.29000000000005,20,20,3,16,4
A63C11S,CC(C)(C)C1=N/C(=C\c2ccc(Br)cc2)C(=O)S1,142.09037999999998,54.730000000000004,1,4.508000000000003,324.24300000000005,0,3,81.60700000000003,18,18,2,14,4
A97C11S,CC(C)(C)C1=N/C(=C\c2ccc(C#N)cc2)C(=O)S1,140.90694,78.52,1,3.617180000000003,270.35699999999997,0,4,78.62200000000003,19,19,2,15,4
A78C11S,CC(C)(C)C1=N/C(=C\c2ccc(C(F)(F)F)cc2)C(=O)S1,201.50160999999997,54.730000000000004,1,4.764300000000003,313.344,0,3,78.90900000000002,21,21,2,15,6
A24C11S,CC(C)(C)C1=N/C(=C\c2ccc(Cl)cc2)C(=O)S1,121.64292,54.730000000000004,1,4.398900000000003,279.792,0,3,78.91700000000003,18,18,2,14,4
A8C11S,CC(C)(C)C1=N/C(=C\c2ccc(F)c(F)c2)C(=O)S1,193.40102,54.730000000000004,1,4.0237000000000025,281.32699999999994,0,3,73.82300000000002,19,19,2,14,5
A56C11S,CC(C)(C)C1=N/C(=C\c2ccc(F)cc2)C(=O)S1,114.07361999999998,54.730000000000004,1,3.8846000000000025,263.337,0,3,73.86500000000002,18,18,2,14,4
A17C11S,CC(C)(C)C1=N/C(=C\c2ccc(F)cc2F)C(=O)S1,243.13742,54.730000000000004,1,4.0237000000000025,281.32699999999994,0,3,73.82300000000002,19,19,2,14,5
A18C11S,CC(C)(C)C1=N/C(=C\c2ccc(O)cc2)C(=O)S1,135.13989999999995,74.96000000000001,1,3.451100000000002,261.346,1,4,75.57180000000002,18,18,2,14,4
A23C11S,CC(C)(C)C1=N/C(=C\c2ccc(O)cc2O)C(=O)S1,171.62243999999998,95.19000000000001,1,3.156700000000002,277.34499999999997,2,5,77.23660000000002,19,19,2,14,5
A71C11S,CC(C)(C)C1=N/C(=C\c2ccc3ccccc3c2)C(=O)S1,153.81525999999997,54.730000000000004,1,4.898700000000003,295.40700000000004,0,3,91.41300000000004,21,21,3,18,3
A92C11S,CC(C)(C)C1=N/C(=C\c2ccc3ccccc3n2)C(=O)S1,327.31701999999996,67.62,1,4.293700000000003,296.39500000000004,0,4,89.20800000000004,21,21,3,17,4
A34C11S,CC(C)(C)C1=N/C(=C\c2ccc[nH]2)C(=O)S1,240.52610999999996,70.52,1,3.0736000000000008,234.324,1,3,68.25770000000003,16,16,2,12,4
A104C11S,CC(C)(C)C1=N/C(=C\c2cccc(-c3ccccn3)c2)C(=O)S1,6139.553180000001,67.62,2,4.807500000000004,322.43300000000005,0,4,97.13800000000003,23,23,3,19,4
A80C11S,CC(C)(C)C1=N/C(=C\c2cccc(Br)c2)C(=O)S1,142.09037999999998,54.730000000000004,1,4.508000000000003,324.24300000000005,0,3,81.60700000000003,18,18,2,14,4
A4C11S,CC(C)(C)C1=N/C(=C\c2cccc(C(F)(F)F)c2)C(=O)S1,137.07684,54.730000000000004,1,4.764300000000002,313.344,0,3,78.90900000000002,21,21,2,15,6
A53C11S,CC(C)(C)C1=N/C(=C\c2cccc(Cl)c2)C(=O)S1,146.94534,54.730000000000004,1,4.398900000000003,279.792,0,3,78.91700000000003,18,18,2,14,4
A46C11S,CC(C)(C)C1=N/C(=C\c2cccc(F)c2)C(=O)S1,114.07361999999998,54.730000000000004,1,3.8846000000000025,263.337,0,3,73.86500000000002,18,18,2,14,4
A16C11S,CC(C)(C)C1=N/C(=C\c2cccc(F)c2F)C(=O)S1,190.55894,54.730000000000004,1,4.0237000000000025,281.32699999999994,0,3,73.82300000000002,19,19,2,14,5
A79C11S,CC(C)(C)C1=N/C(=C\c2cccc3ccccc23)C(=O)S1,128.82581999999996,54.730000000000004,1,4.898700000000003,295.40700000000004,0,3,91.41300000000005,21,21,3,18,3
